Date,A,B,C,Total Portfolio
3/21/2022 0:00,-0.003214026564129946,0.02110191921586213,0.01908596068671109,0.01201821379283885
3/22/2022 0:00,0.01219267552548553,0.0074824090267362475,0.007148605553906062,0.008985839070039914
3/23/2022 0:00,-0.01904193378399377,-0.016031847696403978,-0.013052514127231074,-0.01610997742792697
3/24/2022 0:00,0.01695251529402042,0.012677763624494798,0.01034294858477014,0.013389449805026432
3/25/2022 0:00,0.0025765120223240068,0.005223447375732881,0.007288495772786785,0.004976595547000473
3/28/2022 0:00,0.0063849013327073045,0.0071003763868684455,0.0001215814219270861,0.004614573490826279
3/29/2022 0:00,0.014825606433594318,0.012703789525885023,0.0071037460299829824,0.011641423174827636
3/3/2022 0:00,-0.04133006403731354,-0.050418591980079586,-0.037846526843432926,-0.043290921777996316
3/30/2022 0:00,0.031190125775995448,0.04822444503076362,0.03497067817127597,0.03811004742662916
3/31/2022 0:00,-0.018763753419496987,-0.01211436665260468,-0.014844493924736524,-0.01526261420170516
3/4/2022 0:00,-0.022900663292451107,-0.04244759991396385,-0.023332333604106914,-0.02967570480115911
3/7/2022 0:00,-0.031037643851532293,-0.02944397051915415,-0.026510348570461306,-0.02904905795959767
3/8/2022 0:00,-0.0027245374464063277,-0.010025770333977002,-0.008178618790504077,-0.006926994647874163
3/9/2022 0:00,0.025140429698492284,0.024781378044482105,0.01922951613734658,0.023118864548720586
4/1/2022 0:00,0.034707328696074624,0.06232748116933151,0.04236078841741042,0.04639771934729109
4/11/2022 0:00,-0.02829265577485296,-0.021751270886435026,-0.004033931090822174,-0.018326684766893697
4/12/2022 0:00,-0.0033903306711705605,-0.004999753151258113,-0.0050297951334009605,-0.004465925829767348
4/13/2022 0:00,0.008906405364802694,0.009818993250078956,0.005664960305506561,0.008165669242528706
4/14/2022 0:00,-0.015075323445429278,-0.0039769277923331625,-0.004348244390170786,-0.00785195855416243
4/18/2022 0:00,0.001171429170459648,-0.003231864695528386,-0.00333036764970851,-0.001784786041826525
4/19/2022 0:00,0.020996172025744775,0.01563191768000194,0.009586859345256382,0.015483062822896798
4/20/2022 0:00,0.0014765061241699406,-0.0028797707417634877,0.0064888930837248004,0.0016094986922738919
4/21/2022 0:00,-0.016797495119285633,-0.012339366209433988,-0.010421100326296395,-0.0132290883289925
4/22/2022 0:00,-0.03456572446474493,-0.02669729884721017,-0.025625506027450617,-0.02900496653944773
4/25/2022 0:00,0.005504279899511966,0.005344650404588425,0.0002352867296171457,0.003736128722613863
4/26/2022 0:00,-0.031353089341761176,-0.02438023610477158,-0.017368478847859525,-0.02445082204305371
4/27/2022 0:00,-0.003572053227804961,0.00622083901210102,0.0011138038106117687,0.0012852143903823166
4/28/2022 0:00,0.0318872082508348,0.018132542982362665,0.018273724115194234,0.022746566338689655
4/29/2022 0:00,-0.03533331543448759,-0.03027805281170337,-0.03142100922900415,-0.032343414761804246
4/4/2022 0:00,0.11636785424888596,0.08412363498556052,0.06527273977703207,0.08876122810269371
4/5/2022 0:00,-0.015539408516940578,-0.011643983411963266,-0.007615705256886374,-0.011695870715196843
4/6/2022 0:00,-0.010776601017583931,-0.005316213984209783,0.002143626698119405,-0.004794671099798142
4/7/2022 0:00,0.005385535437670397,0.005082108480783276,0.008076026560707383,0.006148656940048625
4/8/2022 0:00,-0.0018515659884431601,-0.00038767757233371114,0.002229009992767983,-3.9890933043462695e-05
5/10/2022 0:00,-0.10614905398724539,-0.09845733238110499,-0.08752900297585009,-0.0975268242796008
5/11/2022 0:00,-0.015969901331288283,-0.010077855422886195,-0.006085136664252477,-0.010746981631082675
5/12/2022 0:00,0.0036127715400913196,0.00037287616289738423,0.0029250185211502355,0.002290533730556099
5/13/2022 0:00,0.026661905830221544,0.020895931007766322,0.01507471128386939,0.020907431639538787
5/16/2022 0:00,-0.005853557318790892,-0.0011175860587848696,0.0010183526648390728,-0.0020090881227556867
5/17/2022 0:00,0.02587150169702901,0.013375637052260636,0.01776204253158542,0.018989963421973233
5/18/2022 0:00,-0.03383515493342182,-0.040099420265950925,-0.03703129979508546,-0.03698719183768584
5/19/2022 0:00,1.9953022341256954e-05,-0.007953277024617456,-0.013180438711244746,-0.006971819352718955
5/2/2022 0:00,0.039468451965514406,0.06157187566236644,0.04763247229358414,0.04952327376923504
5/20/2022 0:00,-0.039771102379757894,-0.05169391855716132,-0.045859617267234865,-0.04578492393508782
5/23/2022 0:00,0.016190185022968873,0.02061322366801077,0.01591431433863999,0.017589121481781822
5/24/2022 0:00,-0.008132566869700208,-0.0002784325855466063,0.0017618268099111045,-0.002275202195785142
5/25/2022 0:00,0.01297162182921685,0.0077921630521469165,0.01024123109563746,0.010331516679354724
5/26/2022 0:00,0.022453414664282523,0.015098481779470152,0.014874195484121389,0.017506363408650527
5/27/2022 0:00,0.024904378243481018,0.020525842474920397,0.015197211435769464,0.02028078626744967
5/3/2022 0:00,-0.0206923834206455,-0.010156836385694645,-0.004843873726839143,-0.012028521264426884
5/31/2022 0:00,0.013495310193336829,0.0023082471002915383,-0.0031824433578979683,0.004298080650082969
5/4/2022 0:00,0.023758200723028144,0.022816785501865944,0.02982982357057673,0.025401281441588708
5/5/2022 0:00,-0.03769758802607903,-0.0254476703472879,-0.025139013580344205,-0.029513059324995483
5/6/2022 0:00,-0.006935455481223651,-0.0048128102471930445,-0.0025444982993361176,-0.004789800657178822
5/9/2022 0:00,-0.03549024476850782,-0.028338958731669694,-0.024778998476799763,-0.029583008644237907
6/1/2022 0:00,0.047692610237370925,0.02838788848363194,0.017176180386493822,0.031165731865486546
6/10/2022 0:00,-0.05181642602553682,-0.03991952101227947,-0.04301421916546189,-0.04496290188122132
6/13/2022 0:00,-0.04097616695815476,-0.03378782537041336,-0.030272954577123756,-0.03507297862771175
6/14/2022 0:00,-0.004071372537306939,-0.003900489555944797,-0.0030559464023153238,-0.003682595662870325
6/15/2022 0:00,0.017567228798369916,0.010135479851788087,0.007673684887173904,0.011823387545457864
6/16/2022 0:00,-0.0363063425982616,-0.027112816823048225,-0.02532352568572782,-0.02963028441522564
6/17/2022 0:00,0.0019107892036664964,0.000956647225010876,-0.0040346695803099575,-0.00035189059257312305
6/2/2022 0:00,0.14952095076542826,0.12057923435113183,0.12280446010753221,0.1310112421636671
6/21/2022 0:00,-0.11131113240546364,-0.0883366911379676,-0.08504493277916303,-0.09510806870193889
6/22/2022 0:00,0.0008084625154698433,-0.0011685481465816272,-0.005933386699152554,-0.0020607111218819973
6/23/2022 0:00,0.009380756764641784,0.006752313131904497,0.004350049157928471,0.006854463294571511
6/24/2022 0:00,0.03213920952659666,0.029638730945011016,0.027245618770934454,0.029704923208377032
6/27/2022 0:00,-0.0031932005109553963,-0.004941323219481375,-0.0007089621640743449,-0.0029829862166667054
6/28/2022 0:00,-0.021054951459481552,-0.018741103674734028,-0.011093777038589048,-0.0170435330716876
6/29/2022 0:00,-0.0036803232198641123,2.63710591563715e-06,-0.005172903699815823,-0.002922203086563102
6/3/2022 0:00,0.08926456188645182,0.07445044753670294,0.07417155267917863,0.0793335307267713
6/30/2022 0:00,-0.090295160102702,-0.07388852467603946,-0.07293177471873424,-0.07913796697698061
6/6/2022 0:00,0.09984874295625912,0.08078547555607218,0.07802526279419886,0.08626695860329181
6/7/2022 0:00,0.009396652838231656,0.010015590838085231,0.010041540365741453,0.009814215538925586
6/8/2022 0:00,-0.012341599586200847,-0.008516349746075735,-0.01615527835875008,-0.012283561884148808
6/9/2022 0:00,-0.023524453093560105,-0.02338728941342194,-0.01935450055668053,-0.0221342015390803
7/1/2022 0:00,-0.057098322632922915,-0.044635794009191154,-0.042867551064626364,-0.04828012690639771
7/11/2022 0:00,0.0066459148330380025,-0.0014429998368338248,-0.0009597507207679268,0.0014249817759830474
7/12/2022 0:00,-0.006959909316542001,-0.010662548630362534,-0.006652853208868215,-0.008115123394238477
7/13/2022 0:00,-0.003112586228671499,-0.003684335550818263,-0.007785616084266422,-0.004823200651885906
7/14/2022 0:00,-0.0023064959513771077,-0.003191010731406485,-0.00418821914616796,-0.0032150027714816787
7/15/2022 0:00,0.02320980170044229,0.018585869785932463,0.02189702584961073,0.02122043688941866
7/18/2022 0:00,-0.006587977547903745,-0.0082873647827435,-0.010822872841476205,-0.008532149150462076
7/19/2022 0:00,0.03196471686621738,0.028187184047711256,0.023687619334988197,0.028016765560972212
